,Open,High,Low,Close,Volume,Risk Free Rate
2021-12-14,3784.0,3884.08,3686.49,3860.74,197099.24204846,0.014379999637603759
2021-12-15,3860.72,4097.0,3643.43,4021.53,319094.24570016,0.014630000591278076
2021-12-16,4021.41,4116.39,3952.81,3957.28,174285.93324831,0.014220000505447387
2021-12-17,3957.12,3994.81,3699.0,3876.02,209823.26509135,0.014019999504089355
2021-12-18,3876.37,3999.0,3768.14,3961.92,113485.77521903,0.014019999504089355
2021-12-19,3961.93,4039.73,3886.03,3925.79,102078.81232557,0.014019999504089355
2021-12-20,3925.78,3984.08,3754.8,3946.16,172027.91571974,0.014190000295639039
2021-12-21,3946.59,4063.89,3908.13,4017.11,137991.50149241,0.014869999885559083
2021-12-22,4017.35,4075.0,3933.74,3981.12,110316.26044274,0.014570000171661377
2021-12-23,3980.82,4157.82,3895.7,4113.08,180980.07790929,0.014930000305175781
2021-12-24,4113.64,4138.71,4005.0,4049.65,109472.89747679,0.014930000305175781
2021-12-25,4049.81,4143.13,4021.31,4097.43,68854.05530395,0.014930000305175781
2021-12-26,4098.67,4106.5,4008.01,4065.91,66848.08372392,0.014930000305175781
2021-12-27,4066.14,4128.9,4027.56,4038.64,108344.57109844,0.014809999465942383
2021-12-28,4038.18,4038.68,3760.01,3793.67,203399.82203323,0.014809999465942383
2021-12-29,3793.66,3828.18,3603.0,3630.59,167709.4231065,0.015429999828338623
2021-12-30,3630.18,3769.99,3585.85,3710.02,155011.95096414,0.015149999856948853
2021-12-31,3710.01,3815.04,3619.78,3675.8,171634.96154996,0.015119999647140503
2022-01-01,3675.81,3777.82,3674.02,3765.72,98353.62552826,0.015119999647140503
2022-01-02,3765.98,3855.77,3718.2,3828.87,78466.35113548,0.015119999647140503
2022-01-03,3828.93,3851.66,3681.62,3766.04,106574.13357834,0.01628000020980835
2022-01-04,3766.01,3894.12,3714.22,3785.0,148752.52638971,0.016679999828338624
2022-01-05,3785.0,3848.2,3414.88,3539.0,240345.13859808,0.01705000042915344
2022-01-06,3539.0,3550.02,3300.0,3406.03,282771.63777278,0.01733000040054321
2022-01-07,3405.66,3415.52,3065.0,3198.82,376752.15627171,0.017710000276565552
2022-01-08,3198.96,3247.89,3000.0,3080.48,231676.12058726,0.017710000276565552
2022-01-09,3080.92,3212.46,3057.82,3151.66,131897.75381912,0.017710000276565552
2022-01-10,3151.65,3180.29,2928.69,3083.51,260769.14044553,0.017799999713897705
2022-01-11,3083.51,3265.98,3052.19,3240.83,158466.70742447,0.01746000051498413
2022-01-12,3240.83,3420.08,3206.72,3373.64,165432.46044549,0.017250000238418578
2022-01-13,3373.25,3413.36,3233.67,3241.88,130378.3015897,0.017109999656677245
2022-01-14,3241.6,3346.81,3188.34,3310.45,110175.14720879,0.017719999551773072
2022-01-15,3309.98,3373.56,3260.0,3328.12,58794.17252061,0.017719999551773072
2022-01-16,3327.81,3394.45,3275.0,3349.46,58643.37423357,0.017719999551773072
2022-01-17,3349.88,3360.07,3142.39,3210.98,128212.72032287,0.017719999551773072
2022-01-18,3211.08,3246.2,3083.68,3160.81,151969.48482665,0.018650000095367433
2022-01-19,3160.78,3176.81,3047.0,3085.27,159240.24960598,0.018270000219345092
2022-01-20,3084.49,3273.32,2986.0,3000.94,185761.37491937,0.018329999446868896
2022-01-21,3000.99,3034.7,2467.11,2569.01,603711.8291189,0.01746999979019165
2022-01-22,2568.12,2628.36,2301.6,2411.9,457765.04354891,0.01746999979019165
2022-01-23,2411.91,2551.3,2371.58,2541.19,248046.68461556,0.01746999979019165
2022-01-24,2541.19,2541.74,2159.0,2441.74,583901.18061678,0.017350000143051148
2022-01-25,2441.6,2509.87,2351.18,2460.68,268705.41724115,0.017829999923706055
2022-01-26,2460.4,2724.0,2400.0,2465.0,409131.34465566,0.018480000495910646
2022-01-27,2464.99,2521.96,2315.72,2425.82,272971.5127865,0.018070000410079955
2022-01-28,2425.01,2559.55,2358.63,2546.84,231189.51401633,0.01781999945640564
2022-01-29,2546.84,2640.0,2521.72,2603.74,138968.35714717,0.01781999945640564
2022-01-30,2603.39,2642.0,2542.66,2602.89,103353.36641229,0.01781999945640564
2022-01-31,2602.63,2708.98,2478.31,2689.72,193802.14585439,0.01781999945640564
2022-02-01,2689.87,2815.49,2675.99,2789.66,212782.90255881,0.017999999523162842
2022-02-02,2789.62,2814.1,2613.42,2682.66,256394.56721487,0.01766000032424927
2022-02-03,2683.09,2729.01,2572.66,2697.59,197429.85205996,0.018270000219345092
2022-02-04,2697.59,2999.0,2672.84,2998.19,275254.72885163,0.019299999475479127
2022-02-05,2997.63,3063.48,2957.98,3014.5,159547.93620619,0.019299999475479127
2022-02-06,3014.83,3076.25,2950.26,3058.22,80118.01843273,0.019299999475479127
2022-02-07,3058.21,3199.08,2995.22,3141.89,232464.2844524,0.01916000008583069
2022-02-08,3141.84,3234.67,3027.56,3119.57,215565.05621758,0.019539999961853027
2022-02-09,3119.91,3274.0,3057.16,3246.22,159305.14378693,0.019290000200271606
2022-02-10,3246.28,3284.75,3057.81,3074.85,221267.33665333,0.020309998989105224
2022-02-11,3074.84,3140.86,2879.34,2929.08,268537.66433701,0.019550000429153443
2022-02-12,2929.09,2987.62,2857.11,2919.99,113168.17322545,0.019550000429153443
2022-02-13,2919.86,2955.65,2836.47,2872.84,82968.08334438,0.019550000429153443
2022-02-14,2872.83,2966.53,2830.01,2931.01,176105.13710553,0.01996000051498413
2022-02-15,2931.17,3199.0,2911.87,3186.24,180355.80323661,0.020450000762939454
2022-02-16,3186.24,3190.0,3043.41,3124.45,148463.93058713,0.02046999931335449
2022-02-17,3124.44,3162.35,2853.0,2893.56,210090.91381776,0.01972000002861023
2022-02-18,2894.52,2945.98,2752.67,2780.08,197402.29756962,0.019320000410079956
2022-02-19,2780.05,2833.3,2696.39,2764.44,111215.14420451,0.019320000410079956
2022-02-20,2764.53,2765.24,2575.75,2622.47,165033.10298905,0.019320000410079956
2022-02-21,2622.47,2760.71,2559.77,2569.0,235808.75914421,0.019320000410079956
2022-02-22,2569.6,2667.28,2500.74,2637.98,241082.81650581,0.019479999542236327
2022-02-23,2638.2,2756.9,2576.69,2580.97,189232.9352146,0.019769999980926514
2022-02-24,2580.54,2750.0,2300.0,2597.42,495732.46045534,0.01968999981880188
2022-02-25,2597.39,2837.23,2572.23,2769.52,232940.26531533,0.019859999418258667
2022-02-26,2769.24,2880.0,2728.53,2780.71,118737.45939774,0.019859999418258667
2022-02-27,2780.76,2836.26,2558.48,2618.01,193491.83696032,0.019859999418258667
2022-02-28,2617.79,2960.25,2570.0,2923.08,273216.3610563,0.018389999866485596
2022-03-01,2922.87,3040.7,2855.29,2977.72,249644.25411598,0.017070000171661378
2022-03-02,2977.72,3045.0,2914.9,2948.56,231625.47605833,0.018650000095367433
2022-03-03,2948.58,2972.07,2785.01,2833.66,191801.94423344,0.01843999981880188
2022-03-04,2833.71,2835.95,2575.0,2623.07,264628.67091773,0.017239999771118165
2022-03-05,2623.08,2685.93,2589.93,2665.77,74795.81490054,0.017239999771118165
2022-03-06,2665.94,2677.0,2536.4,2550.77,81556.05091403,0.017239999771118165
2022-03-07,2550.46,2649.81,2445.0,2491.58,209566.73792961,0.017510000467300415
2022-03-08,2491.29,2626.16,2480.33,2576.72,192900.83723166,0.01871999979019165
2022-03-09,2577.11,2774.26,2567.98,2727.6,178230.29132363,0.019479999542236327
2022-03-10,2727.86,2734.33,2553.42,2608.22,181463.07885867,0.020109999179840087
2022-03-11,2608.46,2679.56,2523.28,2556.42,155353.98026641,0.02003999948501587
2022-03-12,2556.39,2617.83,2552.52,2569.3,56451.09317314,0.02003999948501587
2022-03-13,2569.09,2603.56,2492.98,2516.41,71303.49491982,0.02003999948501587
2022-03-14,2516.42,2609.56,2499.0,2590.23,133881.30167965,0.021400001049041748
2022-03-15,2590.12,2670.53,2508.05,2619.15,161601.50858275,0.021600000858306885
2022-03-16,2619.01,2789.58,2604.32,2774.89,211196.06612638,0.02187999963760376
2022-03-17,2775.16,2839.59,2747.77,2814.67,228315.81827779,0.02191999912261963
2022-03-18,2814.62,2987.0,2768.25,2939.17,226096.28101747,0.021480000019073485
2022-03-19,2939.18,2988.89,2895.37,2952.16,101087.67252083,0.021480000019073485
2022-03-20,2952.35,2965.94,2819.18,2862.44,103674.36633811,0.021480000019073485
2022-03-21,2862.44,2965.26,2832.97,2891.08,148907.41126764,0.02315000057220459
2022-03-22,2890.78,3053.98,2887.79,2970.51,192172.55035781,0.02372999906539917
2022-03-23,2970.51,3046.99,2920.64,3038.93,212170.39198444,0.02321000099182129
2022-03-24,3037.82,3130.41,3003.51,3112.52,248655.86785905,0.023410000801086427
2022-03-25,3112.95,3195.0,3076.18,3104.15,220943.39724511,0.02492000102996826
2022-03-26,3103.91,3154.47,3086.2,3146.22,69714.86952634,0.02492000102996826
2022-03-27,3146.33,3299.99,3127.74,3296.29,122475.83176341,0.02492000102996826
2022-03-28,3296.24,3437.24,3275.57,3334.47,237110.16743972,0.024769999980926515
2022-03-29,3334.19,3483.87,3331.23,3401.71,174573.96933975,0.024000000953674317
2022-03-30,3401.7,3448.62,3333.87,3386.68,135283.45551922,0.023580000400543213
2022-03-31,3386.69,3447.03,3260.99,3283.08,168597.71177893,0.023269999027252197
2022-04-01,3283.08,3482.42,3211.66,3456.48,213450.79609118,0.02377000093460083
2022-04-02,3456.25,3532.85,3433.31,3445.38,117055.44343232,0.02377000093460083
2022-04-03,3445.25,3581.6,3413.66,3522.78,100873.78414588,0.02377000093460083
2022-04-04,3522.51,3548.51,3405.79,3520.66,155953.23125025,0.024119999408721924
2022-04-05,3520.5,3555.48,3395.8,3407.0,166478.13322904,0.025559999942779542
2022-04-06,3406.99,3408.0,3161.64,3168.52,311364.33037265,0.026089999675750732
2022-04-07,3168.1,3269.56,3143.07,3227.56,157725.46332848,0.026519999504089356
2022-04-08,3227.26,3313.79,3173.48,3192.54,137312.60396565,0.027130000591278076
2022-04-09,3192.54,3269.74,3181.8,3258.99,48962.32688662,0.027130000591278076
2022-04-10,3259.45,3309.28,3189.92,3203.05,58700.63987676,0.027130000591278076
2022-04-11,3203.05,3214.88,2950.0,2979.55,238180.41734881,0.027799999713897704
2022-04-12,2979.32,3089.87,2950.35,3027.82,201291.80136702,0.027249999046325683
2022-04-13,3028.27,3129.92,2997.5,3119.0,135126.03200322,0.02687000036239624
2022-04-14,3119.01,3145.19,2976.0,3021.78,131077.99214911,0.028280000686645507
2022-04-15,3021.68,3058.99,2993.29,3040.19,75091.03161864,0.028280000686645507
2022-04-16,3040.41,3086.83,3010.67,3060.35,46446.22013313,0.028280000686645507
2022-04-17,3060.35,3082.96,2981.52,2988.4,67328.66942615,0.028280000686645507
2022-04-18,2988.09,3071.26,2880.0,3056.19,165766.83949602,0.02861999988555908
2022-04-19,3055.86,3132.47,3029.58,3102.26,117657.24244335,0.029130001068115235
2022-04-20,3102.44,3169.29,3032.72,3077.06,117310.39372033,0.028399999141693114
2022-04-21,3077.16,3179.74,2940.0,2983.94,173634.26729666,0.029170000553131105
2022-04-22,2983.72,3033.76,2933.13,2963.05,147896.5340014,0.029059998989105225
2022-04-23,2963.03,2979.57,2917.34,2933.44,50757.61746238,0.029059998989105225
2022-04-24,2933.45,2968.31,2911.9,2921.96,47964.59818886,0.029059998989105225
2022-04-25,2921.7,3026.93,2797.51,3007.22,231201.08128973,0.028259999752044677
2022-04-26,3007.24,3038.6,2766.77,2809.26,191167.43185373,0.027720000743865967
2022-04-27,2809.5,2920.0,2794.23,2889.78,172782.71761809,0.02818000078201294
2022-04-28,2889.78,2980.36,2853.83,2935.91,167061.01272126,0.0286299991607666
2022-04-29,2935.97,2946.68,2775.51,2816.94,204389.17477782,0.028870000839233398
2022-04-30,2816.77,2842.08,2716.4,2726.59,98131.72028071,0.028870000839233398
2022-05-01,2726.37,2849.0,2716.79,2824.86,98806.09499191,0.028870000839233398
2022-05-02,2824.79,2883.0,2776.26,2856.21,205159.66957242,0.029960000514984132
2022-05-03,2856.3,2861.73,2753.66,2780.34,156812.90555596,0.029600000381469725
2022-05-04,2780.35,2969.86,2770.02,2939.98,173451.30953603,0.029170000553131105
2022-05-05,2939.98,2953.73,2687.88,2747.43,194599.9120659,0.03065999984741211
2022-05-06,2747.46,2757.78,2631.97,2691.72,184926.26187383,0.03122999906539917
2022-05-07,2691.89,2703.61,2585.79,2634.8,75304.26885485,0.03122999906539917
2022-05-08,2634.57,2641.4,2482.0,2519.1,136224.22284735,0.03122999906539917
2022-05-09,2518.82,2529.47,2222.22,2228.5,470978.69055761,0.030789999961853026
2022-05-10,2227.74,2458.09,2198.24,2340.51,464832.53812722,0.029930000305175782
2022-05-11,2340.66,2451.12,2000.0,2075.93,562341.54813863,0.02921000003814697
2022-05-12,2075.55,2188.14,1701.0,1954.39,803672.07576455,0.028169999122619627
2022-05-13,1954.27,2145.56,1934.61,2005.48,336488.21225639,0.029349999427795412
2022-05-14,2005.69,2066.4,1941.57,2053.33,118520.23264436,0.029349999427795412
2022-05-15,2053.43,2164.17,1997.44,2142.69,100927.05806766,0.029349999427795412
2022-05-16,2142.74,2142.82,1976.22,2020.58,188600.42878138,0.02877000093460083
2022-05-17,2020.57,2120.0,2005.0,2088.96,153232.48671811,0.029679999351501465
2022-05-18,2088.95,2108.8,1905.24,1911.98,180708.34004634,0.028859999179840088
2022-05-19,1912.04,2039.52,1900.1,2017.57,206357.25885445,0.028550000190734864
2022-05-20,2017.36,2062.45,1919.56,1956.58,197708.34053418,0.027869999408721924
2022-05-21,1956.57,1988.3,1935.0,1972.64,54572.49166422,0.027869999408721924
2022-05-22,1972.64,2054.01,1963.4,2040.92,81822.31011257,0.027869999408721924
2022-05-23,2040.91,2087.6,1954.4,1971.06,202518.25742473,0.02858999967575073
2022-05-24,1970.85,1991.51,1909.51,1978.15,163986.41926361,0.027599999904632567
2022-05-25,1977.94,2020.0,1932.12,1940.83,164438.55615099,0.02749000072479248
2022-05-26,1940.48,1963.68,1734.5,1790.65,289942.90063136,0.0275600004196167
2022-05-27,1790.08,1820.84,1702.53,1724.83,341796.6398698,0.02743000030517578
2022-05-28,1724.8,1807.68,1719.76,1790.23,107501.25754592,0.02743000030517578
2022-05-29,1790.22,1825.22,1760.32,1811.1,84009.43387178,0.02743000030517578
2022-05-30,1811.27,2013.0,1801.21,1998.3,218864.05954827,0.02743000030517578
2022-05-31,1998.29,2015.54,1924.17,1940.59,242245.22269345,0.028440001010894774
2022-06-01,1940.49,1972.5,1761.59,1816.05,266690.7084996,0.02930999994277954
2022-06-02,1816.06,1852.01,1780.0,1832.45,174506.82421008,0.029130001068115235
2022-06-03,1832.62,1842.43,1735.79,1773.25,190669.34154148,0.02957000017166138
2022-06-04,1773.11,1814.4,1746.6,1803.35,64987.78039249,0.02957000017166138
2022-06-05,1803.47,1829.16,1771.77,1804.7,59938.51406164,0.02957000017166138
2022-06-06,1804.78,1918.47,1802.52,1858.21,184600.86286202,0.030380001068115236
2022-06-07,1858.44,1872.82,1725.0,1811.89,212923.71432914,0.029719998836517336
2022-06-08,1812.17,1838.0,1763.69,1790.72,170731.58092776,0.030290000438690186
2022-06-09,1790.63,1832.31,1775.67,1787.55,124180.46274382,0.030439999103546143
2022-06-10,1787.44,1802.85,1654.15,1660.78,236039.72064137,0.03155999898910523
2022-06-11,1660.77,1680.43,1499.79,1531.09,295048.58494874,0.03155999898910523
2022-06-12,1531.23,1545.5,1423.0,1433.19,308514.54263385,0.03155999898910523
2022-06-13,1432.97,1452.97,1163.31,1207.82,954717.177807,0.03365999937057495
2022-06-14,1207.9,1266.34,1074.64,1207.58,681419.51063789,0.03483000040054321
2022-06-15,1207.58,1247.0,1012.72,1236.45,827548.41393819,0.033949999809265136
2022-06-16,1236.45,1257.04,1050.39,1066.87,411463.97783225,0.03306999921798706
2022-06-17,1067.07,1117.43,1049.19,1085.76,323648.95266925,0.032390000820159914
2022-06-18,1085.65,1096.64,879.8,993.64,581590.08416866,0.032390000820159914
2022-06-19,993.64,1156.99,933.6,1126.9,435976.06851744,0.032390000820159914
2022-06-20,1126.97,1168.18,1051.3,1126.84,314649.45956811,0.032390000820159914
2022-06-21,1127.04,1193.0,1107.87,1124.85,303835.07141015,0.03306999921798706
2022-06-22,1124.9,1126.44,1042.36,1048.96,270475.56973113,0.03155999898910523
2022-06-23,1048.93,1153.01,1043.68,1144.0,250147.3059031,0.03068000078201294
2022-06-24,1144.01,1244.78,1131.02,1224.47,252255.18809433,0.03125
2022-06-25,1224.26,1255.0,1178.77,1241.33,152145.87815948,0.03125
2022-06-26,1241.14,1280.0,1194.01,1197.13,151784.21006562,0.03125
2022-06-27,1196.99,1237.83,1171.88,1191.27,196439.99342204,0.03194000005722046
2022-06-28,1191.27,1236.21,1134.9,1142.65,217739.97338483,0.03206000089645386
2022-06-29,1142.47,1155.21,1085.41,1099.15,287668.03810615,0.030929999351501467
2022-06-30,1099.09,1105.61,997.02,1070.08,338995.29713713,0.029719998836517336
2022-07-01,1070.08,1115.0,1031.86,1057.57,324097.48129585,0.028889999389648438
2022-07-02,1058.3,1077.5,1025.95,1065.61,114219.74455559,0.028889999389648438
2022-07-03,1065.58,1087.33,1039.55,1072.88,110714.6004927,0.028889999389648438
2022-07-04,1072.9,1160.0,1043.47,1149.98,205563.79288557,0.028889999389648438
2022-07-05,1149.98,1172.38,1075.7,1131.26,267186.05683546,0.02809000015258789
2022-07-06,1131.16,1203.2,1110.56,1185.61,284112.14163333,0.029130001068115235
2022-07-07,1185.61,1254.04,1162.32,1237.13,347073.16202279,0.03007999897003174
2022-07-08,1237.55,1275.51,1192.16,1213.19,321436.46883666,0.031010000705718993
2022-07-09,1213.38,1233.54,1203.7,1216.78,94148.28233858,0.031010000705718993
2022-07-10,1216.78,1219.41,1153.15,1167.68,110105.33274633,0.031010000705718993
2022-07-11,1167.66,1170.47,1079.8,1095.56,229708.48705223,0.029909999370574952
2022-07-12,1095.48,1097.35,1031.92,1037.34,334310.07377997,0.029579999446868895
2022-07-13,1037.5,1118.0,1005.25,1114.26,448221.83579622,0.029040000438690185
2022-07-14,1114.06,1213.26,1071.1,1192.7,340272.00761286,0.029600000381469725
2022-07-15,1192.67,1288.88,1180.16,1231.1,439762.06228135,0.02930000066757202
2022-07-16,1231.07,1423.31,1190.9,1355.7,281556.54770912,0.02930000066757202
2022-07-17,1355.5,1386.55,1318.79,1338.2,287292.9117132,0.02930000066757202
2022-07-18,1338.03,1597.58,1335.35,1581.34,586368.76273009,0.029600000381469725
2022-07-19,1581.09,1631.32,1492.66,1542.63,531595.12469671,0.030190000534057616
2022-07-20,1542.6,1621.44,1485.17,1522.12,399979.02882551,0.030360000133514406
2022-07-21,1521.88,1606.42,1463.26,1575.68,333578.08401554,0.029100000858306885
2022-07-22,1575.44,1646.13,1516.75,1535.84,301049.38716503,0.027829999923706054
2022-07-23,1535.68,1596.87,1487.14,1549.15,179754.71211316,0.027829999923706054
2022-07-24,1549.16,1664.41,1546.7,1597.72,181245.88687987,0.027829999923706054
2022-07-25,1598.12,1610.0,1433.91,1440.75,309771.90005337,0.028199999332427977
2022-07-26,1440.63,1454.56,1356.3,1449.63,283778.37687636,0.027869999408721924
2022-07-27,1449.6,1645.46,1420.66,1636.4,388150.08353335,0.027339999675750733
2022-07-28,1636.53,1792.55,1592.36,1725.19,446776.87871545,0.02680999994277954
2022-07-29,1725.19,1766.56,1655.47,1722.25,311510.53584064,0.026419999599456786
2022-07-30,1722.46,1745.05,1674.05,1698.01,180720.73885884,0.026419999599456786
2022-07-31,1698.02,1754.25,1667.7,1679.31,130340.37729581,0.026419999599456786
2022-08-01,1679.31,1705.0,1606.9,1630.82,180669.82560511,0.026059999465942382
2022-08-02,1630.81,1679.28,1560.0,1631.28,246683.06058859,0.02740999937057495
2022-08-03,1631.1,1685.87,1590.0,1618.82,328786.47691824,0.02747999906539917
2022-08-04,1618.78,1663.35,1580.5,1608.16,323547.74502974,0.026760001182556153
2022-08-05,1608.16,1742.52,1605.55,1736.79,415383.76775755,0.028399999141693114
2022-08-06,1737.12,1750.0,1685.99,1690.81,206524.40782357,0.028399999141693114
2022-08-07,1691.18,1730.26,1668.87,1700.42,177400.97769802,0.028399999141693114
2022-08-08,1700.52,1818.25,1693.41,1777.36,345585.00729302,0.027650001049041747
2022-08-09,1777.36,1791.33,1668.8,1703.35,353991.64333061,0.02796999931335449
2022-08-10,1703.35,1886.36,1656.0,1854.12,491866.38496074,0.027860000133514404
2022-08-11,1854.42,1946.21,1850.95,1881.04,451248.19043761,0.028880000114440918
2022-08-12,1880.96,1966.89,1850.51,1959.91,301803.38654781,0.028489999771118164
2022-08-13,1959.94,2020.73,1947.19,1984.75,282479.09097599,0.028489999771118164
2022-08-14,1984.72,2031.39,1906.51,1935.85,263413.87030944,0.028489999771118164
2022-08-15,1936.0,2013.47,1866.51,1899.39,473905.07822533,0.027909998893737794
2022-08-16,1899.05,1915.51,1852.85,1876.57,362478.81254801,0.028239998817443848
2022-08-17,1877.06,1957.59,1815.0,1834.61,450374.826949,0.028929998874664308
2022-08-18,1834.52,1883.35,1821.02,1845.9,270253.66533006,0.02880000114440918
2022-08-19,1846.15,1848.29,1602.28,1608.72,731158.98936189,0.029890000820159912
2022-08-20,1608.64,1658.14,1523.54,1575.76,450361.01659576,0.029890000820159912
2022-08-21,1575.76,1646.69,1562.27,1617.84,397164.81880075,0.029890000820159912
2022-08-22,1617.88,1629.61,1528.93,1624.78,518834.55819815,0.030369999408721923
2022-08-23,1624.89,1674.12,1563.29,1665.93,445250.58071281,0.03053999900817871
2022-08-24,1665.95,1694.89,1604.6,1656.74,508562.94204632,0.031059999465942383
2022-08-25,1656.54,1722.18,1653.57,1695.27,300950.83219719,0.030260000228881836
2022-08-26,1695.16,1706.41,1485.94,1508.02,570455.80622658,0.030350000858306886
2022-08-27,1508.04,1519.11,1446.62,1491.22,368067.50483068,0.030350000858306886
2022-08-28,1490.87,1511.12,1423.85,1426.63,292543.93479078,0.030350000858306886
2022-08-29,1426.29,1560.37,1420.74,1551.65,488169.79068986,0.031099998950958253
2022-08-30,1551.51,1606.34,1474.14,1524.81,544379.70835677,0.031099998950958253
2022-08-31,1524.61,1619.99,1524.12,1554.0,511240.91582582,0.03132999897003174
2022-09-01,1554.25,1599.51,1512.83,1586.23,327753.13141002,0.03265000104904175
2022-09-02,1586.1,1650.0,1546.2,1575.69,321184.07570982,0.03193000078201294
2022-09-03,1575.81,1582.69,1534.54,1557.7,129300.81242992,0.03193000078201294
2022-09-04,1557.55,1583.52,1540.59,1579.04,100143.24859449,0.03193000078201294
2022-09-05,1578.97,1631.44,1557.04,1618.01,183163.38342493,0.03193000078201294
2022-09-06,1617.87,1686.82,1554.03,1559.28,440790.49644997,0.033399999141693115
2022-09-07,1558.92,1657.68,1489.98,1629.92,335894.82441078,0.03265000104904175
2022-09-08,1629.61,1664.52,1594.31,1635.73,321019.10969844,0.0329200005531311
2022-09-09,1635.72,1746.87,1630.51,1719.21,343757.70988125,0.03321000099182129
2022-09-10,1719.38,1789.86,1706.94,1774.69,175467.88521982,0.03321000099182129
2022-09-11,1774.73,1789.98,1719.01,1766.95,153045.89168193,0.03321000099182129
2022-09-12,1766.97,1783.56,1692.45,1716.71,257983.67681215,0.03361999988555908
2022-09-13,1716.65,1761.04,1561.06,1574.71,456961.84966513,0.03421999931335449
2022-09-14,1574.4,1649.44,1552.88,1639.14,311641.00945194,0.03411999940872192
2022-09-15,1639.12,1655.55,1457.69,1472.68,415068.57662522,0.03459000110626221
2022-09-16,1472.85,1483.21,1404.31,1433.73,391498.26827311,0.03447999954223633
2022-09-17,1433.64,1476.22,1408.79,1468.97,193158.36959142,0.03447999954223633
2022-09-18,1468.9,1470.15,1325.48,1334.72,310480.68847119,0.03447999954223633
2022-09-19,1334.71,1392.94,1279.0,1376.17,381868.12870185,0.03490000009536743
2022-09-20,1376.23,1385.0,1312.4,1322.8,419548.01749631,0.03571000099182129
2022-09-21,1322.74,1412.0,1220.0,1245.65,569985.27204919,0.03509999990463257
2022-09-22,1245.36,1348.87,1237.0,1326.43,563572.08233165,0.0370799994468689
2022-09-23,1326.14,1359.99,1261.9,1326.82,519153.45184389,0.03697000026702881
2022-09-24,1327.24,1349.31,1306.29,1317.25,206779.39938562,0.03697000026702881
2022-09-25,1317.49,1337.26,1269.41,1294.63,185703.74947364,0.03697000026702881
2022-09-26,1294.65,1341.0,1278.24,1336.61,416561.97805353,0.038780000209808346
2022-09-27,1336.45,1400.51,1303.66,1327.92,457125.64604668,0.039639999866485594
2022-09-28,1327.87,1355.34,1253.65,1336.93,488408.68270425,0.037049999237060545
2022-09-29,1336.92,1351.85,1288.12,1336.02,409208.96175042,0.03746999979019165
2022-09-30,1336.04,1373.46,1315.0,1328.95,423994.58067369,0.03803999900817871
2022-10-01,1328.74,1333.99,1302.65,1311.76,98845.97328111,0.03803999900817871
2022-10-02,1311.79,1318.0,1269.69,1277.02,150803.12600735,0.03803999900817871
2022-10-03,1276.84,1330.24,1262.45,1323.31,341841.34001978,0.03651000022888184
2022-10-04,1323.44,1370.43,1318.82,1362.06,265741.94725719,0.036170001029968264
2022-10-05,1362.1,1364.93,1316.54,1352.48,297201.24863549,0.03759000062942505
2022-10-06,1352.37,1384.41,1345.0,1352.24,437205.23026817,0.03825999975204468
2022-10-07,1352.18,1362.14,1317.54,1331.14,268128.07428348,0.03882999897003174
2022-10-08,1331.12,1337.61,1303.76,1315.71,85052.24063383,0.03882999897003174
2022-10-09,1315.71,1329.33,1307.21,1323.41,98670.85008504,0.03882999897003174
2022-10-10,1323.27,1338.41,1287.66,1290.06,248135.48630736,0.03888000011444092
2022-10-11,1289.94,1297.95,1267.0,1279.94,361513.38640616,0.03938999891281128
2022-10-12,1279.87,1306.72,1274.73,1294.33,257271.51091194,0.03901999950408935
2022-10-13,1294.21,1301.85,1190.0,1286.96,533160.99117969,0.0395199990272522
2022-10-14,1286.89,1344.4,1283.26,1296.36,483178.87927368,0.04010000228881836
2022-10-15,1296.42,1302.14,1263.6,1275.09,146252.46427666,0.04010000228881836
2022-10-16,1275.16,1315.62,1274.61,1306.04,160206.63331032,0.04010000228881836
2022-10-17,1305.89,1338.69,1295.36,1331.49,274413.38632897,0.040149998664855954
2022-10-18,1331.57,1342.28,1286.67,1310.78,375586.2181984,0.03997999906539917
2022-10-19,1310.79,1313.8,1280.02,1284.76,249903.49640293,0.04126999855041504
2022-10-20,1284.92,1311.1,1270.34,1282.6,310500.82723664,0.0422599983215332
2022-10-21,1282.59,1307.18,1254.0,1299.83,307346.53371619,0.04212999820709228
2022-10-22,1299.94,1320.56,1294.17,1313.88,98142.700874,0.04212999820709228
2022-10-23,1313.82,1370.66,1299.47,1364.06,182202.51780535,0.04212999820709228
2022-10-24,1363.93,1370.9,1324.04,1343.71,330219.49579837,0.04234000205993652
2022-10-25,1343.74,1525.38,1335.12,1460.34,738604.66673918,0.04107999801635742
2022-10-26,1460.34,1595.44,1457.41,1566.37,867339.4350063,0.040149998664855954
2022-10-27,1566.46,1580.0,1502.8,1514.09,768442.493559,0.03937000036239624
2022-10-28,1514.2,1577.89,1479.41,1554.83,517416.22097988,0.04010000228881836
2022-10-29,1554.81,1664.29,1547.79,1620.09,371454.96971093,0.04010000228881836
2022-10-30,1620.18,1640.41,1576.24,1590.89,262404.11149452,0.04010000228881836
2022-10-31,1590.88,1635.7,1546.31,1572.67,442623.55124963,0.04077000141143799
2022-11-01,1572.58,1612.74,1563.05,1578.24,338781.998348,0.040520000457763675
2022-11-02,1578.35,1622.24,1502.0,1518.04,597803.71672197,0.04059000015258789
2022-11-03,1518.15,1558.95,1515.0,1530.81,417983.19723455,0.04124000072479248
